stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
0,0,-44.686973962153594,8.971070860071638,20.913890098501533,0.09738954295043013,-0.1001863181246935,-0.17327209258099527,0.974912693792181
0,0,-45.343748209790064,9.226524324186126,20.97212338205536,0.09580810988519882,-0.11262559527939431,-0.16771847423593345,0.9746829201171827
0,0,-45.96494044782012,9.548478249819619,21.07442623235971,0.09360258968928722,-0.12357467264733142,-0.16339587210602052,0.9743046979576137
0,0,-46.623692243604125,9.805127005026378,21.06110377004359,0.10535317496890596,-0.0788349891020585,-0.17228212683544766,0.9762195561400643
0,0,-47.29899002414724,10.010559146477604,21.103181589049683,0.10295602008878625,-0.08395515151594729,-0.17003198049662852,0.9764428893027006
0,0,-46.73461221993444,9.653639498293355,20.87061749282679,0.09125795227136452,-0.13013949311295786,-0.14710433313847668,0.9762663640889323
0,0,-46.669655694981024,9.100129433804513,21.305826934791842,0.07081143727097368,-0.12873574164839943,-0.14324451458904702,0.9787205209936103
0,0,-47.12547354723793,9.584837152270289,21.545177124312556,0.08363836445146679,-0.10578693430331561,-0.1533400222202202,0.9789282844560637
0,0,-46.445091963060115,9.507307403634801,21.721444075237013,0.0813792377022441,-0.12384694163399847,-0.148566089197584,0.9777358906470817
0,0,-45.878447371704276,9.401143281354457,22.130886484163618,0.08318658043860175,-0.1293840577090012,-0.14041008265448823,0.9780719641900822
0,0,-45.321465398809295,9.005608576552936,21.94833956096964,0.06535091724545976,-0.18974829554446546,-0.10376013978821776,0.9741450997383689
0,0,-45.96939526778872,9.059971554001171,21.67043390869307,0.06286641190411259,-0.1848807998224975,-0.10418254064768125,0.9751989039859973
0,0,-46.558093500797106,9.277994115132937,21.345010256678734,0.062042136700585955,-0.19730271923465836,-0.09683079376730594,0.973573935371438
0,0,-47.0676854918102,9.486827112204464,20.90149612834748,0.06386148666678641,-0.2095729059867117,-0.09404160636464684,0.9711627483945982
0,0,-46.37379253764145,9.381309721925492,20.815597068377794,0.06511179596198058,-0.2668090592856918,-0.06411986313175605,0.9594071206019135
0,0,-46.97262379532155,9.497752982373045,20.458046943330118,0.0654944829624899,-0.2721793227206461,-0.06102196734894611,0.9580736967925122
